# x_1,x_2,x_3,Class_label
2.83439398e+01,-1.02459596e+02,3.62975775e+01,0
1.35112891e+01,-7.63661593e+01,1.92215033e+01,0
1.54120702e+00,-9.15911216e+01,-1.62511650e+01,1
2.51435344e+01,-1.01383974e+02,2.98901372e+01,0
4.86308150e+00,-1.20809596e+02,-2.64017744e+01,1
-6.13581664e+00,-9.51006983e+01,-3.52619642e+01,1
2.88131812e+01,-1.25592543e+02,2.35009235e+01,0
-1.51870068e+00,-8.15065077e+01,-1.69629206e+01,1
5.77387064e+00,-1.22454196e+02,-2.53785483e+01,1
4.30575290e+01,-1.22524283e+02,5.67157412e+01,0
3.63368889e+01,-1.34235186e+02,3.49085710e+01,0
-4.18367235e+00,-1.41140719e+02,-5.84871261e+01,1
1.10508573e+01,-1.13302777e+02,-8.28198566e+00,1
2.83563250e+00,-9.30175720e+01,-1.42523613e+01,1
6.95699593e+01,-1.89160720e+02,7.52831908e+01,0
5.07635423e+01,-1.16111326e+02,7.75262364e+01,0
-1.24159076e+01,-8.06368610e+01,-4.04496212e+01,1
-1.24691425e+01,-6.30469121e+01,-3.00504702e+01,1
7.23200198e+00,-3.63937661e+01,2.92863087e+01,0
8.38099845e+00,-1.27198239e+02,-2.24713262e+01,1
1.25047437e+00,-9.06782944e+01,-1.63459032e+01,1
6.96353744e-01,-1.13363679e+02,-3.11294495e+01,1
2.92465065e+00,-9.39143460e+01,-1.45924041e+01,1
1.47802490e+00,-1.09981872e+02,-2.73855552e+01,1
-7.06400212e+00,-1.01935283e+02,-4.13929280e+01,1
2.88414361e+01,-1.01968801e+02,3.76869955e+01,0
-6.01524975e+00,-9.28119206e+01,-3.36279725e+01,1
3.98194045e+01,-8.56718933e+01,7.16149088e+01,0
2.53509593e+01,-1.28472717e+02,1.41516642e+01,0
5.37365064e+01,-1.50537126e+02,6.34936934e+01,0
-4.42736017e+00,-1.16414018e+02,-4.42407249e+01,1
9.69874914e+00,-9.53676403e+01,-5.37886698e-01,1
2.31877930e+01,-1.09917095e+02,2.04799623e+01,0
-4.75329957e+00,-1.03357146e+02,-3.71525151e+01,1
2.54854948e+01,-8.00234173e+01,4.34142232e+01,0
5.99348086e+01,-1.80067693e+02,5.94932876e+01,0
2.26621848e+01,-1.14178460e+02,1.67743195e+01,0
3.16273396e+01,-1.15725241e+02,3.55998583e+01,0
3.76074255e+01,-7.87635664e+01,7.08721536e+01,0
2.34557782e+01,-7.59739328e+01,4.13637898e+01,0
-2.32348534e+00,-6.65721554e+01,-9.80712996e+00,1
2.25999873e+01,-8.30225762e+01,3.52643332e+01,0
2.80249065e+00,-1.26905130e+02,-3.45855826e+01,1
1.86743297e+01,-7.01363238e+01,3.43203275e+01,0
1.09395420e+01,-4.22251675e+01,3.39676535e+01,0
6.56708916e+01,-2.52432861e+02,2.88652688e+01,0
6.01639977e-01,-1.20810386e+02,-3.57902358e+01,1
3.14589308e+00,-6.21526518e+01,4.88422349e+00,1
3.88898492e+01,-9.07162719e+01,6.65512301e+01,0
4.80640722e+01,-1.38691838e+02,5.80791682e+01,0
3.34063646e+01,-1.00167012e+02,4.88207964e+01,0
-1.57921299e+00,-1.17429243e+02,-3.85732024e+01,1
1.84463181e+01,-1.31924533e+02,-3.12303714e+00,1
1.32948639e+01,-5.40069574e+01,3.21125176e+01,0
2.71661922e+01,-1.40582220e+02,1.09107797e+01,0
4.20279650e+01,-8.98344072e+01,7.39917605e+01,0
5.14190825e+01,-1.44671766e+02,6.18950882e+01,0
4.08125522e+01,-1.33830182e+02,4.50106304e+01,1
-9.62596973e+00,-1.05364054e+02,-4.90869074e+01,1
1.68124183e+01,-5.58438886e+01,3.87634794e+01,0
3.18546610e+01,-1.28124122e+02,2.86877830e+01,0
4.13300389e+01,-1.35880078e+02,4.49250945e+01,0
4.76322111e+00,-1.03939591e+02,-1.65357695e+01,1
-1.09389620e+01,-8.38354125e+01,-3.91082026e+01,1
1.95152329e+01,-8.60361777e+01,2.66668660e+01,0
2.59759236e+01,-9.75419475e+01,3.40209129e+01,0
1.89198226e+01,-9.77945062e+01,1.83252707e+01,0
3.52030427e+01,-1.68814968e+02,1.17366316e+01,0
1.77174984e+01,-9.09787549e+01,1.97514451e+01,0
2.43032241e+01,-5.10235294e+01,5.81477112e+01,1
6.09042200e+00,-1.41076530e+02,-3.58148388e+01,1
1.69909142e+01,-4.94992132e+01,4.29499713e+01,0
3.41059377e+01,-1.07377001e+02,4.60513564e+01,0
-1.03824731e+00,-1.21346570e+02,-3.97234861e+01,1
4.55828190e+01,-1.47412791e+02,4.73989888e+01,0
2.02631135e+01,-1.04824687e+02,1.70814466e+01,0
4.45453263e+00,-3.49589951e+01,2.40253223e+01,0
1.11049711e+01,-1.17146150e+02,-1.04605934e+01,1
-4.73857491e+00,-7.35713212e+01,-1.93121527e+01,0
-1.15810934e+01,-1.04830591e+02,-5.30751214e+01,1
-1.23888904e+00,-1.10895840e+02,-3.39173683e+01,1
-9.85049523e-01,-1.47281372e+02,-5.51118206e+01,1
1.59358757e+01,-8.55678639e+01,1.90615027e+01,1
1.64496411e+01,-5.09011294e+01,4.09193848e+01,0
8.25720000e+00,-1.54308953e+02,-3.89526220e+01,1
-1.04108398e+01,-9.27429175e+01,-4.32702373e+01,1
4.93611208e+00,-9.59249006e+01,-1.13631805e+01,1
-3.43891449e+00,-3.67575387e+00,2.53391744e+01,0
-2.74779605e+00,-9.56908600e+01,-2.81509656e+01,1
2.60972022e+01,-1.22674627e+02,1.92621226e+01,0
6.08666644e+00,-9.58676827e+01,-8.79429152e+00,1
9.30429251e-01,-1.09950789e+02,-2.85733293e+01,1
